dest_port,packet_size,time_delta,is_syn,is_ack,is_rst,is_fin,ttl,tcp_window,payload_len
59911,7.317876198626496,0.0001723617775457762,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00011300402129921042,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00016163473303356374,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015782064503206018,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016234987291432852,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010823617716574753,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00016020445173775725,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002393436084512312,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0003277718232111288,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00033301529925441377,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0006521005686225267,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00029988560232733293,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002746204914657811,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00018356545673878986,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00026913835482923217,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002784341340092565,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.0002464944285430639,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0003163314164092055,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0004733872326769238,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0006551979848651179,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002908283718329107,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00027414378512522923,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00026818493669412274,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001756990568145528,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001709315115925895,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016568718559573838,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00017140826713761407,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001654488064878555,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002195594064219424,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016163473303356374,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016449528948807762,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016258825276093346,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.000256267133307228,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00025865070534735704,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.0002817710593043212,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0004426453194956233,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0004860173572160773,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0004354959019109807,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002960720415913683,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002686616458753032,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.0001756990568145528,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00027652731455550246,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002791491903670192,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002810560048213407,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00027795742948668917,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00017355366427744296,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00025102325482027514,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00024244230343584093,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002383901619088335,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00015400654248323386,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00027795742948668917,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0003010773370748265,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00026437125506359764,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.000136604515003563,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0002271870969408316,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00042977633104083487,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00031037281936324577,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0005200940672297897,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00019143179478326597,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0001995364419880175,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001880945680187042,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001747455495885174,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00018451895555502117,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00025960413257261454,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001900015561050351,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002686616458753032,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0003740088005985208,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00021145492149528654,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00019858295749084105,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00018618757629576283,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00017045475582026898,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00019167016769742847,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00021312349729075958,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0003837802592879099,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00026365618813869643,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00018332708189267575,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.0001192021846880618,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00016044283209578787,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016354177157910417,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016306501228366857,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00021836757452268067,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00011085849425227847,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00016115797282892873,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001561519769569578,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010346831029983856,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015496006948425802,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016306501228366857,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001609195926413736,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010823617716574753,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0001575822640489508,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015543683264381518,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015543683264381518,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010275312830926535,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0001537681605909131,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015496006948425802,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015400654248323386,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010108436834214907,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001501924253869738,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010299152236295479,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0001511459560248668,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010251473419874417,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00014971565972706933,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001530530145729951,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015186110340661095,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015472168781924077,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010442188549162644,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00017593743347900297,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015591359557606932,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015233786804364288,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010227634003139122,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00024697114806441844,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015805902595834412,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010227634003139122,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001542449243187287,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015281463245337041,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,9.989239523210872e-05,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001511459560248668,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010084597383380497,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015066919081957287,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001501924253869738,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015066919081957287,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001511459560248668,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015519845109244947,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015400654248323386,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015281463245337041,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001575822640489508,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015472168781924077,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002121700257485479,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001556752141383551,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015257625027691968,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015400654248323386,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001609195926413736,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010203794580720649,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015281463245337041,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014971565972706933,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010322991635981252,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015186110340661095,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014876212772534336,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010156115718834152,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.0001501924253869738,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015233786804364288,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001537681605909131,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010299152236295479,0,1,0,0,128,7.628031126930335,0.0
59911,7.317876198626496,0.00015448330609739766,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00036280725488042686,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010418349177892687,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015257625027691968,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001530530145729951,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00018118170572062908,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010251473419874417,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015448330609739766,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001511459560248668,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015090757345063296,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.0001001307899677808,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001556752141383551,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014971565972706933,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015257625027691968,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010132276279366125,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00017426879563455847,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010442188549162644,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015591359557606932,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015662873954825786,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001561519769569578,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016258825276093346,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001511459560248668,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014971565972706933,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010036918464662086,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00021073981673065074,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0002474478673585116,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015233786804364288,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015233786804364288,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010132276279366125,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015066919081957287,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014995404258543474,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015281463245337041,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010036918464662086,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00014971565972706933,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014828536138352142,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001494772768118775,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001501924253869738,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014923889383985925,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015686712075866946,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015519845109244947,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014804697812737064,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001537681605909131,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,9.965400043960456e-05,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015090757345063296,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014876212772534336,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010322991635981252,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015090757345063296,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015090757345063296,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,9.893881572109945e-05,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015138433854227439,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010108436834214907,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015186110340661095,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010036918464662086,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015066919081957287,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010084597383380497,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015186110340661095,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,9.84620256246019e-05,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015281463245337041,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00020668754673838384,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001537681605909131,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010203794580720649,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001511459560248668,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001501924253869738,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015066919081957287,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,9.989239523210872e-05,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00014995404258543474,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001501924253869738,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010227634003139122,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001504308081316865,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001511459560248668,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010060757926862891,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015090757345063296,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015186110340661095,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015186110340661095,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010108436834214907,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001501924253869738,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015352977864176642,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015209948575353998,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010060757926862891,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015281463245337041,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00014923889383985925,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00022003613878391769,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010156115718834152,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015162272100285575,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015233786804364288,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015329139663579374,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010370670418303296,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001997748129702597,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.000202158519667547,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00017116988939351377,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00011133527843830059,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00016354177157910417,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016234987291432852,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00018285033202997968,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00011014331754701408,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00015877416839624325,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015948931032271408,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001573438830090159,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010251473419874417,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00017498392648026152,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015805902595834412,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016830935203203336,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010442188549162644,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00019596087043588072,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00016783259500958119,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00015472168781924077,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010513706628873601,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.0001537681605909131,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001542449243187287,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.0001530530145729951,0,1,0,0,60,6.263398262591624,7.2813856635702825
59911,7.317876198626496,0.00020787939255834827,0,1,0,0,60,6.263398262591624,7.2813856635702825
443,4.007333185232471,0.00010561385320265166,0,1,0,0,128,8.32093496888341,0.0
59911,7.317876198626496,0.00016115797282892873,0,1,0,0,60,6.263398262591624,7.2813856635702825
